Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
WmiApSrv.exe	8148	WMI Performance Reverse Adapter	Microsoft Corporation	6.3  KB		1.4  KB
winlogon.exe	736	Windows Logon Application	Microsoft Corporation	249.4  KB	160 B	217.2  KB
wininit.exe	672			36.0  KB		4.0  KB
WidgetService.exe	6864	WidgetService.exe	Microsoft Corporation	17.5  KB	1.6  KB	21.6  KB
Widgets.exe	5896		Microsoft Corporation	2.9  MB	50.0  MB	3.0  MB
VBoxTray.exe	1212	VirtualBox Guest Additions Tray Application	Oracle and/or its affiliates	455.6  KB	112.3  KB	9.4  MB
VBoxService.exe	1664	VirtualBox Guest Additions Service	Oracle and/or its affiliates	112.3  KB	449.3  KB	40.7  MB
TextInputHost.exe	7340		Microsoft Corporation	27.9  KB		88.0  KB
taskhostw.exe	4384	Host Process for Windows Tasks	Microsoft Corporation			19.1  KB
System Idle Process	0					
System	4			13.1  MB	351.8  MB	1.0  MB
sysgau.exe	3348			340.5  MB	168.8  MB	160.6  MB
svchost.exe	952	Host Process for Windows Services	Microsoft Corporation	57.1  MB	1.7  MB	2.9  MB
svchost.exe	416	Host Process for Windows Services	Microsoft Corporation	38.5  KB		610.0  KB
svchost.exe	576	Host Process for Windows Services	Microsoft Corporation			2.7  KB
svchost.exe	1144	Host Process for Windows Services	Microsoft Corporation			23.6  KB
svchost.exe	1156	Host Process for Windows Services	Microsoft Corporation			892 B
svchost.exe	1188	Host Process for Windows Services	Microsoft Corporation			1.2  KB
svchost.exe	1288	Host Process for Windows Services	Microsoft Corporation	6 B	20.5  MB	1.2  MB
svchost.exe	1344	Host Process for Windows Services	Microsoft Corporation	201.0  KB		79.4  KB
svchost.exe	1408	Host Process for Windows Services	Microsoft Corporation			415.4  KB
svchost.exe	1416	Host Process for Windows Services	Microsoft Corporation			2.2  KB
svchost.exe	1448	Host Process for Windows Services	Microsoft Corporation			3.3  KB
svchost.exe	1516	Host Process for Windows Services	Microsoft Corporation	116 B	160 B	6.7  MB
svchost.exe	1752	Host Process for Windows Services	Microsoft Corporation	158.4  MB	84.2  MB	7.2  KB
svchost.exe	1868	Host Process for Windows Services	Microsoft Corporation	754 B		1012 B
svchost.exe	1876	Host Process for Windows Services	Microsoft Corporation	104.0  MB	93.5  MB	678.9  MB
svchost.exe	1892	Host Process for Windows Services	Microsoft Corporation			172 B
svchost.exe	1912	Host Process for Windows Services	Microsoft Corporation			51.4  KB
svchost.exe	1932	Host Process for Windows Services	Microsoft Corporation	824 B		14.3  MB
svchost.exe	2024	Host Process for Windows Services	Microsoft Corporation	6.0  KB		7.9  KB
svchost.exe	2060	Host Process for Windows Services	Microsoft Corporation			9.0  KB
svchost.exe	2068	Host Process for Windows Services	Microsoft Corporation			207.8  KB
svchost.exe	2100	Host Process for Windows Services	Microsoft Corporation			61.7  KB
svchost.exe	2224	Host Process for Windows Services	Microsoft Corporation			21.4  KB
svchost.exe	2264	Host Process for Windows Services	Microsoft Corporation			4.6  MB
svchost.exe	2312	Host Process for Windows Services	Microsoft Corporation			2.4  KB
svchost.exe	2384	Host Process for Windows Services	Microsoft Corporation	107.9  MB	360.3  KB	33.4  KB
svchost.exe	2396	Host Process for Windows Services	Microsoft Corporation			145.6  KB
svchost.exe	2404	Host Process for Windows Services	Microsoft Corporation			107.1  KB
svchost.exe	2512	Host Process for Windows Services	Microsoft Corporation	1.5  MB		237.2  KB
svchost.exe	2704	Host Process for Windows Services	Microsoft Corporation	116 B	32.2  KB	2.2  MB
svchost.exe	2748	Host Process for Windows Services	Microsoft Corporation	83.8  KB	138.6  KB	30.8  KB
svchost.exe	2840	Host Process for Windows Services	Microsoft Corporation	5.0  MB	107.5  KB	755.6  KB
svchost.exe	2848	Host Process for Windows Services	Microsoft Corporation	69.7  MB	34.4  MB	7.1  MB
svchost.exe	2856	Host Process for Windows Services	Microsoft Corporation	62.1  MB	129.7  MB	12.4  MB
svchost.exe	2968	Host Process for Windows Services	Microsoft Corporation	116 B	160 B	28.6  KB
svchost.exe	2052	Host Process for Windows Services	Microsoft Corporation	157.8  KB	311.1  KB	25.8  KB
svchost.exe	3264	Host Process for Windows Services	Microsoft Corporation	22.0  KB		3.4  KB
svchost.exe	3272	Host Process for Windows Services	Microsoft Corporation	1.2  MB	7.9  MB	149.3  KB
svchost.exe	3284	Host Process for Windows Services	Microsoft Corporation			220 B
svchost.exe	3324	Host Process for Windows Services	Microsoft Corporation	115.6  MB	2.1  MB	121.0  KB
svchost.exe	4884	Host Process for Windows Services	Microsoft Corporation			363.7  KB
svchost.exe	4340	Host Process for Windows Services	Microsoft Corporation			1.6  KB
svchost.exe	3404	Host Process for Windows Services	Microsoft Corporation	978.5  KB	525.1  KB	150.6  KB
svchost.exe	2368	Host Process for Windows Services	Microsoft Corporation			1.0  KB
svchost.exe	4512	Host Process for Windows Services	Microsoft Corporation	9.6  MB	230.3  MB	33.5  KB
svchost.exe	2996	Host Process for Windows Services	Microsoft Corporation	25.7  KB		2.5  MB
svchost.exe	4920	Host Process for Windows Services	Microsoft Corporation	24.2  KB	40.0  KB	72.5  KB
svchost.exe	5148	Host Process for Windows Services	Microsoft Corporation	13.3  KB		131.2  KB
svchost.exe	5192	Host Process for Windows Services	Microsoft Corporation	1.1  MB	136.0  KB	125.1  KB
svchost.exe	5256	Host Process for Windows Services	Microsoft Corporation	5.1  MB	2.6  MB	57.5  KB
svchost.exe	5856	Host Process for Windows Services	Microsoft Corporation	49.4  KB		11.6  KB
svchost.exe	5752	Host Process for Windows Services	Microsoft Corporation	413.3  KB	19.8  KB	333.8  KB
svchost.exe	2456	Host Process for Windows Services	Microsoft Corporation	9.8  KB		5.9  KB
svchost.exe	3660	Host Process for Windows Services	Microsoft Corporation	13.1  MB	87.6  KB	1.3  MB
svchost.exe	4244	Host Process for Windows Services	Microsoft Corporation	525.6  KB		315.0  KB
svchost.exe	8324	Host Process for Windows Services	Microsoft Corporation	3.3  MB	1.3  KB	337.1  KB
svchost.exe	8716	Host Process for Windows Services	Microsoft Corporation	121.6  KB		452.5  KB
svchost.exe	7912	Host Process for Windows Services	Microsoft Corporation	502.7  KB	128.0  KB	176.1  KB
svchost.exe	9016	Host Process for Windows Services	Microsoft Corporation	13.2  MB	524.0  KB	15.5  KB
svchost.exe	7892	Host Process for Windows Services	Microsoft Corporation	5.7  KB	160 B	3.3  KB
svchost.exe	9884			6.1  KB		3.6  KB
svchost.exe	1328	Host Process for Windows Services	Microsoft Corporation	639.1  KB	120.0  KB	8.8  KB
svchost.exe	5348	Host Process for Windows Services	Microsoft Corporation	5.7  KB		228.8  KB
svchost.exe	6060	Host Process for Windows Services	Microsoft Corporation	6.7  KB		7.8  KB
svchost.exe	10688			180.4  MB	219.8  MB	301.9  MB
svchost.exe	12036	Host Process for Windows Services	Microsoft Corporation		360 B	2.5  KB
svchost.exe	7272	Host Process for Windows Services	Microsoft Corporation	3.9  KB		1.0  KB
svchost.exe	6832	Host Process for Windows Services	Microsoft Corporation	3.8  KB		1.9  KB
svchost.exe	14600	Host Process for Windows Services	Microsoft Corporation	116 B	160 B	2.2  KB
svchost.exe	11120			234.9  KB		2.2  KB
svchost.exe	1060	Host Process for Windows Services	Microsoft Corporation			2.3  KB
svchost.exe	14152	Host Process for Windows Services	Microsoft Corporation			2.1  KB
StartMenuExperienceHost.exe	5636	Windows Start Experience Host	Microsoft Corporation	4.3  MB	401.4  KB	165.5  KB
spoolsv.exe	2664	Spooler SubSystem App	Microsoft Corporation	232 B	320 B	92.9  KB
snmp.exe	3128	SNMP Service	Microsoft Corporation	320.3  KB		6.9  MB
SnippingTool.exe	9980			230.5  KB		146.7  KB
smss.exe	428			13.0  KB	24.2  KB	43.7  KB
sihost.exe	2956	Shell Infrastructure Host	Microsoft Corporation	277.7  KB		2.0  MB
ShellHost.exe	4336	ShellHost	Microsoft Corporation	512 B		9.2  KB
ShellExperienceHost.exe	14196	Windows Shell Experience Host	Microsoft Corporation	45.1  KB		13.0  KB
services.exe	808			513.1  KB	160 B	585.7  KB
SecurityHealthSystray.exe	4760	Windows Security notification icon	Microsoft Corporation	7.9  KB		3.4  KB
SecurityHealthService.exe	7664			2.1  MB	101.8  KB	2.9  MB
SearchIndexer.exe	7188	Microsoft Windows Search Indexer	Microsoft Corporation	1.2  GB	6.4  MB	18.3  MB
SearchHost.exe	5644		Microsoft Corporation	6.4  MB	2.2  MB	421.9  KB
RuntimeBroker.exe	5780	Runtime Broker	Microsoft Corporation	1.1  MB	20.1  KB	233.2  KB
RuntimeBroker.exe	5872	Runtime Broker	Microsoft Corporation	798.6  KB	8 B	124.6  KB
RuntimeBroker.exe	9148	Runtime Broker	Microsoft Corporation	8.3  KB		3.0  KB
RuntimeBroker.exe	10968	Runtime Broker	Microsoft Corporation	124.8  KB		29.1  KB
